Israel.Standard.Time,Depth.m,Temperature.C,PAR.umol/s m^2
           2024-10-09 23:08:00,25,28.165,0
           2024-10-09 23:18:00,25,28.173,0
           2024-10-09 23:28:00,25,28.173,0
           2024-10-09 23:38:00,25,28.156,0
           2024-10-09 23:48:00,25,28.165,-0.1
           2024-10-09 23:58:00,25,28.173,-0.1
           2024-10-10 00:08:00,25,28.165,0
           2024-10-10 00:18:00,25,28.156,-0.1
           2024-10-10 00:28:00,25,28.156,-0.1
           2024-10-10 00:38:00,25,28.165,-0.1
           2024-10-10 00:48:00,25,28.156,0
           2024-10-10 00:58:00,25,28.148,0
           2024-10-10 01:08:00,25,28.156,0
           2024-10-10 01:18:00,25,28.165,0
           2024-10-10 01:28:00,25,28.148,0.1
           2024-10-10 01:38:00,25,28.148,0
           2024-10-10 01:48:00,25,28.148,-0.1
           2024-10-10 01:58:00,25,28.148,0
           2024-10-10 02:08:00,25,28.148,0
           2024-10-10 02:18:00,25,28.132,0
           2024-10-10 02:28:00,25,28.14,0
           2024-10-10 02:38:00,25,28.14,0
           2024-10-10 02:48:00,25,28.132,0
           2024-10-10 02:58:00,25,28.124,0
           2024-10-10 03:08:00,25,28.132,0
           2024-10-10 03:18:00,25,28.14,-0.2
           2024-10-10 03:28:00,25,28.132,0
           2024-10-10 03:38:00,25,28.124,0
           2024-10-10 03:48:00,25,28.124,-0.1
           2024-10-10 03:58:00,25,28.124,0
           2024-10-10 04:08:00,25,28.124,-0.1
           2024-10-10 04:18:00,25,28.132,0
           2024-10-10 04:28:00,25,28.124,0
           2024-10-10 04:38:00,25,28.124,-0.1
           2024-10-10 04:48:00,25,28.115,0.1
           2024-10-10 04:58:00,25,28.107,0
           2024-10-10 05:08:00,25,28.107,0
           2024-10-10 05:18:00,25,28.107,0
           2024-10-10 05:28:00,25,28.107,-0.1
           2024-10-10 05:38:00,25,28.099,0
           2024-10-10 05:48:00,25,28.091,-0.1
           2024-10-10 05:58:00,25,28.099,-0.1
           2024-10-10 06:08:00,25,28.099,0
           2024-10-10 06:18:00,25,28.091,-0.1
           2024-10-10 06:28:00,25,28.083,0
           2024-10-10 06:38:00,25,28.091,0
           2024-10-10 06:48:00,25,28.083,0.1
           2024-10-10 06:58:00,25,28.083,0.3
           2024-10-10 07:08:00,25,28.091,0.6
           2024-10-10 07:18:00,25,28.091,1
           2024-10-10 07:28:00,25,28.083,1.6
           2024-10-10 07:38:00,25,28.091,1.8
           2024-10-10 07:48:00,25,28.091,2.6
           2024-10-10 07:58:00,25,28.091,2.9
           2024-10-10 08:08:00,25,28.083,5.5
           2024-10-10 08:18:00,25,28.083,8.1
           2024-10-10 08:28:00,25,28.074,9.5
           2024-10-10 08:38:00,25,28.066,11.2
           2024-10-10 08:48:00,25,28.083,11.9
           2024-10-10 08:58:00,25,28.083,14.7
           2024-10-10 09:08:00,25,28.083,9.2
           2024-10-10 09:18:00,25,28.074,5.1
           2024-10-10 09:28:00,25,28.091,5.4
           2024-10-10 09:38:00,25,28.091,5.7
           2024-10-10 09:48:00,25,28.083,5.1
           2024-10-10 09:58:00,25,28.091,5.8
           2024-10-10 10:08:00,25,28.083,9.1
           2024-10-10 10:18:00,25,28.091,7
           2024-10-10 10:28:00,25,28.091,9.4
           2024-10-10 10:38:00,25,28.091,9.5
           2024-10-10 10:48:00,25,28.083,12
           2024-10-10 10:58:00,25,28.074,13.6
           2024-10-10 11:08:00,25,28.083,11.4
           2024-10-10 11:18:00,25,28.091,18.5
           2024-10-10 11:28:00,25,28.074,14.9
           2024-10-10 11:38:00,25,28.091,15.7
           2024-10-10 11:48:00,25,28.083,15.1
           2024-10-10 11:58:00,25,28.091,14.2
           2024-10-10 12:08:00,25,28.091,13.5
           2024-10-10 12:18:00,25,28.091,13.8
           2024-10-10 12:28:00,25,28.091,13.8
           2024-10-10 12:38:00,25,28.107,14.2
           2024-10-10 12:48:00,25,28.099,12.5
           2024-10-10 12:58:00,25,28.107,12.2
           2024-10-10 13:08:00,25,28.107,13.6
           2024-10-10 13:18:00,25,28.099,11.4
           2024-10-10 13:28:00,25,28.107,10.7
           2024-10-10 13:38:00,25,28.115,10.2
           2024-10-10 13:48:00,25,28.107,9.8
           2024-10-10 13:58:00,25,28.107,10
           2024-10-10 14:08:00,25,28.115,9.7
           2024-10-10 14:18:00,25,28.107,9.4
           2024-10-10 14:28:00,25,28.107,9.1
           2024-10-10 14:38:00,25,28.107,8.1
           2024-10-10 14:48:00,25,28.107,8.4
           2024-10-10 14:58:00,25,28.115,8.1
           2024-10-10 15:08:00,25,28.107,7.2
           2024-10-10 15:18:00,25,28.115,6.1
           2024-10-10 15:28:00,25,28.107,7
           2024-10-10 15:38:00,25,28.124,6.6
           2024-10-10 15:48:00,25,28.107,5.5
           2024-10-10 15:58:00,25,28.107,4.4
           2024-10-10 16:08:00,25,28.115,3.8
           2024-10-10 16:18:00,25,28.115,4.4
           2024-10-10 16:28:00,25,28.115,3.9
           2024-10-10 16:38:00,25,28.115,4.4
           2024-10-10 16:48:00,25,28.107,3.4
           2024-10-10 16:58:00,25,28.107,3.3
           2024-10-10 17:08:00,25,28.107,2.9
           2024-10-10 17:18:00,25,28.115,2.5
           2024-10-10 17:28:00,25,28.115,2.4
           2024-10-10 17:38:00,25,28.115,1.8
           2024-10-10 17:48:00,25,28.107,1.3
           2024-10-10 17:58:00,25,28.107,1.1
           2024-10-10 18:08:00,25,28.107,0.6
           2024-10-10 18:18:00,25,28.107,0.3
           2024-10-10 18:28:00,25,28.115,0.2
           2024-10-10 18:38:00,25,28.107,-0.1
           2024-10-10 18:48:00,25,28.115,0
           2024-10-10 18:58:00,25,28.107,0
           2024-10-10 19:08:00,25,28.107,0
           2024-10-10 19:18:00,25,28.115,0
           2024-10-10 19:28:00,25,28.099,0
           2024-10-10 19:38:00,25,28.107,-0.1
           2024-10-10 19:48:00,25,28.107,-0.1
           2024-10-10 19:58:00,25,28.115,-0.1
           2024-10-10 20:08:00,25,28.115,0
           2024-10-10 20:18:00,25,28.124,0
           2024-10-10 20:28:00,25,28.124,0
           2024-10-10 20:38:00,25,28.124,0
           2024-10-10 20:48:00,25,28.115,-0.1
           2024-10-10 20:58:00,25,28.124,0
           2024-10-10 21:08:00,25,28.132,0.1
           2024-10-10 21:18:00,25,28.124,0
           2024-10-10 21:28:00,25,28.115,0
           2024-10-10 21:38:00,25,28.124,-0.1
           2024-10-10 21:48:00,25,28.115,0
           2024-10-10 21:58:00,25,28.107,0
           2024-10-10 22:08:00,25,28.115,0
           2024-10-10 22:18:00,25,28.107,-0.1
           2024-10-10 22:28:00,25,28.107,-0.1
           2024-10-10 22:38:00,25,28.115,-0.1
           2024-10-10 22:48:00,25,28.107,-0.1
           2024-10-10 22:58:00,25,28.107,0
           2024-10-10 23:08:00,25,28.107,0
           2024-10-10 23:18:00,25,28.107,-0.1
           2024-10-10 23:28:00,25,28.115,0
           2024-10-10 23:38:00,25,28.115,-0.1
           2024-10-10 23:48:00,25,28.115,-0.1
           2024-10-10 23:58:00,25,28.124,0
           2024-10-11 00:08:00,25,28.107,0
           2024-10-11 00:18:00,25,28.107,-0.1
           2024-10-11 00:28:00,25,28.115,0
           2024-10-11 00:38:00,25,28.107,-0.2
           2024-10-11 00:48:00,25,28.099,0
           2024-10-11 00:58:00,25,28.099,0
           2024-10-11 01:08:00,25,28.107,0
           2024-10-11 01:18:00,25,28.107,-0.1
           2024-10-11 01:28:00,25,28.099,0
           2024-10-11 01:38:00,25,28.107,-0.1
           2024-10-11 01:48:00,25,28.099,-0.1
           2024-10-11 01:58:00,25,28.107,0
           2024-10-11 02:08:00,25,28.107,-0.1
           2024-10-11 02:18:00,25,28.107,-0.1
           2024-10-11 02:28:00,25,28.099,0
           2024-10-11 02:38:00,25,28.083,0.1
           2024-10-11 02:48:00,25,28.083,-0.1
           2024-10-11 02:58:00,25,28.083,0
           2024-10-11 03:08:00,25,28.091,0
           2024-10-11 03:18:00,25,28.091,0
           2024-10-11 03:28:00,25,28.091,0
           2024-10-11 03:38:00,25,28.099,0.1
           2024-10-11 03:48:00,25,28.099,0
           2024-10-11 03:58:00,25,28.083,-0.1
           2024-10-11 04:08:00,25,28.091,-0.1
           2024-10-11 04:18:00,25,28.091,-0.1
           2024-10-11 04:28:00,25,28.091,0
           2024-10-11 04:38:00,25,28.091,0
           2024-10-11 04:48:00,25,28.091,0
           2024-10-11 04:58:00,25,28.091,0.1
           2024-10-11 05:08:00,25,28.083,0
           2024-10-11 05:18:00,25,28.091,0
           2024-10-11 05:28:00,25,28.091,0
           2024-10-11 05:38:00,25,28.091,-0.1
           2024-10-11 05:48:00,25,28.083,0
           2024-10-11 05:58:00,25,28.083,0
           2024-10-11 06:08:00,25,28.074,0
           2024-10-11 06:18:00,25,28.074,0
           2024-10-11 06:28:00,25,28.074,-0.1
           2024-10-11 06:38:00,25,28.074,0.1
           2024-10-11 06:48:00,25,28.074,0
           2024-10-11 06:58:00,25,28.074,0.3
           2024-10-11 07:08:00,25,28.083,0.3
           2024-10-11 07:18:00,25,28.074,0.9
           2024-10-11 07:28:00,25,28.074,0.9
           2024-10-11 07:38:00,25,28.058,1.2
           2024-10-11 07:48:00,25,28.066,1.7
           2024-10-11 07:58:00,25,28.058,2.3
           2024-10-11 08:08:00,25,28.058,2.7
           2024-10-11 08:18:00,25,28.058,3.7
           2024-10-11 08:28:00,25,28.058,3.9
           2024-10-11 08:38:00,25,28.066,4.7
           2024-10-11 08:48:00,25,28.058,11.1
           2024-10-11 08:58:00,25,28.05,12.8
           2024-10-11 09:08:00,25,28.05,6.4
           2024-10-11 09:18:00,25,28.058,8.3
           2024-10-11 09:28:00,25,28.05,8.6
           2024-10-11 09:38:00,25,28.058,11.6
           2024-10-11 09:48:00,25,28.05,8.6
           2024-10-11 09:58:00,25,28.05,17.6
           2024-10-11 10:08:00,25,28.05,9.2
           2024-10-11 10:18:00,25,28.033,10.4
           2024-10-11 10:28:00,25,28.042,14.2
           2024-10-11 10:38:00,25,28.042,14.7
           2024-10-11 10:48:00,25,28.042,19
           2024-10-11 10:58:00,25,28.05,15.7
           2024-10-11 11:08:00,25,28.05,14.3
           2024-10-11 11:18:00,25,28.042,15.8
           2024-10-11 11:28:00,25,28.05,9.9
           2024-10-11 11:38:00,25,28.042,15.7
           2024-10-11 11:48:00,25,28.05,19.6
           2024-10-11 11:58:00,25,28.058,10.8
           2024-10-11 12:08:00,25,28.05,11.9
           2024-10-11 12:18:00,25,28.05,9.3
           2024-10-11 12:28:00,25,28.042,10.5
           2024-10-11 12:38:00,25,28.05,11.4
           2024-10-11 12:48:00,25,28.05,10.7
           2024-10-11 12:58:00,25,28.033,10.6
           2024-10-11 13:08:00,25,28.033,11.5
           2024-10-11 13:18:00,25,28.033,9.8
           2024-10-11 13:28:00,25,28.042,9.9
           2024-10-11 13:38:00,25,28.025,8.7
           2024-10-11 13:48:00,25,28.033,8.4
           2024-10-11 13:58:00,25,28.033,8.1
           2024-10-11 14:08:00,25,28.033,7.7
           2024-10-11 14:18:00,25,28.025,7.3
           2024-10-11 14:28:00,25,28.025,7
           2024-10-11 14:38:00,25,28.033,6.6
           2024-10-11 14:48:00,25,28.033,6.6
           2024-10-11 14:58:00,25,28.025,6
           2024-10-11 15:08:00,25,28.025,5.8
           2024-10-11 15:18:00,25,28.033,5.5
           2024-10-11 15:28:00,25,28.033,5.1
           2024-10-11 15:38:00,25,28.042,4.9
           2024-10-11 15:48:00,25,28.033,4.7
           2024-10-11 15:58:00,25,28.033,4.4
           2024-10-11 16:08:00,25,28.042,4
           2024-10-11 16:18:00,25,28.05,3.7
           2024-10-11 16:28:00,25,28.033,3.7
           2024-10-11 16:38:00,25,28.042,3.3
           2024-10-11 16:48:00,25,28.05,3
           2024-10-11 16:58:00,25,28.042,2.6
           2024-10-11 17:08:00,25,28.05,2.4
           2024-10-11 17:18:00,25,28.058,2.1
           2024-10-11 17:28:00,25,28.05,1.9
           2024-10-11 17:38:00,25,28.058,1.4
           2024-10-11 17:48:00,25,28.05,1.2
           2024-10-11 17:58:00,25,28.05,0.8
           2024-10-11 18:08:00,25,28.05,0.4
           2024-10-11 18:18:00,25,28.033,0.3
           2024-10-11 18:28:00,25,28.05,0.2
           2024-10-11 18:38:00,25,28.05,-0.1
           2024-10-11 18:48:00,25,28.05,-0.1
           2024-10-11 18:58:00,25,28.05,0
           2024-10-11 19:08:00,25,28.058,0.1
           2024-10-11 19:18:00,25,28.05,-0.2
           2024-10-11 19:28:00,25,28.058,0
           2024-10-11 19:38:00,25,28.042,0
           2024-10-11 19:48:00,25,28.05,0
           2024-10-11 19:58:00,25,28.058,-0.1
           2024-10-11 20:08:00,25,28.05,0
           2024-10-11 20:18:00,25,28.058,-0.1
           2024-10-11 20:28:00,25,28.05,-0.1
           2024-10-11 20:38:00,25,28.05,-0.1
           2024-10-11 20:48:00,25,28.033,0
           2024-10-11 20:58:00,25,28.05,0
           2024-10-11 21:08:00,25,28.05,0
           2024-10-11 21:18:00,25,28.05,0
           2024-10-11 21:28:00,25,28.042,-0.1
           2024-10-11 21:38:00,25,28.05,0
           2024-10-11 21:48:00,25,28.05,0
           2024-10-11 21:58:00,25,28.05,0.1
           2024-10-11 22:08:00,25,28.05,0
           2024-10-11 22:18:00,25,28.05,0
           2024-10-11 22:28:00,25,28.05,-0.1
           2024-10-11 22:38:00,25,28.05,-0.1
           2024-10-11 22:48:00,25,28.058,0
           2024-10-11 22:58:00,25,28.05,0
           2024-10-11 23:08:00,25,28.058,-0.1
           2024-10-11 23:18:00,25,28.066,0
           2024-10-11 23:28:00,25,28.058,0
           2024-10-11 23:38:00,25,28.058,-0.1
           2024-10-11 23:48:00,25,28.058,0
           2024-10-11 23:58:00,25,28.058,0
           2024-10-12 00:08:00,25,28.058,0
           2024-10-12 00:18:00,25,28.058,-0.1
           2024-10-12 00:28:00,25,28.066,0
           2024-10-12 00:38:00,25,28.066,0
           2024-10-12 00:48:00,25,28.058,0
           2024-10-12 00:58:00,25,28.066,0
           2024-10-12 01:08:00,25,28.074,0
           2024-10-12 01:18:00,25,28.066,0
           2024-10-12 01:28:00,25,28.058,0
           2024-10-12 01:38:00,25,28.066,-0.1
           2024-10-12 01:48:00,25,28.066,0
           2024-10-12 01:58:00,25,28.066,0
           2024-10-12 02:08:00,25,28.058,0
           2024-10-12 02:18:00,25,28.058,0.1
           2024-10-12 02:28:00,25,28.058,0
           2024-10-12 02:38:00,25,28.058,0
           2024-10-12 02:48:00,25,28.05,0
           2024-10-12 02:58:00,25,28.058,0
           2024-10-12 03:08:00,25,28.058,-0.1
           2024-10-12 03:18:00,25,28.058,0
           2024-10-12 03:28:00,25,28.042,0
           2024-10-12 03:38:00,25,28.058,-0.1
           2024-10-12 03:48:00,25,28.066,-0.1
           2024-10-12 03:58:00,25,28.05,0
           2024-10-12 04:08:00,25,28.05,0
           2024-10-12 04:18:00,25,28.058,0
           2024-10-12 04:28:00,25,28.05,0
           2024-10-12 04:38:00,25,28.05,0
           2024-10-12 04:48:00,25,28.042,-0.1
           2024-10-12 04:58:00,25,28.058,0.2
           2024-10-12 05:08:00,25,28.05,0
           2024-10-12 05:18:00,25,28.05,0.1
           2024-10-12 05:28:00,25,28.042,-0.1
           2024-10-12 05:38:00,25,28.033,0
           2024-10-12 05:48:00,25,28.042,0
           2024-10-12 05:58:00,25,28.033,0
           2024-10-12 06:08:00,25,28.033,0
           2024-10-12 06:18:00,25,28.033,0
           2024-10-12 06:28:00,25,28.033,-0.1
           2024-10-12 06:38:00,25,28.025,0.1
           2024-10-12 06:48:00,25,28.033,0.2
           2024-10-12 06:58:00,25,28.025,0.2
           2024-10-12 07:08:00,25,28.033,0.6
           2024-10-12 07:18:00,25,28.025,0.9
           2024-10-12 07:28:00,25,28.033,1.7
           2024-10-12 07:38:00,25,28.025,2.1
           2024-10-12 07:48:00,25,28.025,3
           2024-10-12 07:58:00,25,28.025,4.2
           2024-10-12 08:08:00,25,28.009,5
           2024-10-12 08:18:00,25,28.025,5.7
           2024-10-12 08:28:00,25,28.017,7.3
           2024-10-12 08:38:00,25,28.017,8.3
           2024-10-12 08:48:00,25,28.009,8.8
           2024-10-12 08:58:00,25,28.009,9.8
           2024-10-12 09:08:00,25,28.009,10.7
           2024-10-12 09:18:00,25,28,11.5
           2024-10-12 09:28:00,25,28.017,12.5
           2024-10-12 09:38:00,25,28.009,8.9
           2024-10-12 09:48:00,25,28.017,14.9
           2024-10-12 09:58:00,25,28.009,12.9
           2024-10-12 10:08:00,25,28,13.8
           2024-10-12 10:18:00,25,28,13.6
           2024-10-12 10:28:00,25,27.992,13.8
           2024-10-12 10:38:00,25,28,13.4
           2024-10-12 10:48:00,25,28.009,13.7
           2024-10-12 10:58:00,25,28,13.8
           2024-10-12 11:08:00,25,28,14.2
           2024-10-12 11:18:00,25,27.992,14.6
           2024-10-12 11:28:00,25,27.984,13.6
           2024-10-12 11:38:00,25,27.984,12.9
           2024-10-12 11:48:00,25,27.992,12.2
           2024-10-12 11:58:00,25,27.992,12.1
           2024-10-12 12:08:00,25,27.992,12.4
           2024-10-12 12:18:00,25,27.968,4.8
           2024-10-12 12:28:00,25,27.968,11.7
           2024-10-12 12:38:00,25,27.959,11.7
           2024-10-12 12:48:00,25,27.959,12.1
           2024-10-12 12:58:00,25,27.959,10.2
           2024-10-12 13:08:00,25,27.959,9.7
           2024-10-12 13:18:00,25,27.951,9.6
           2024-10-12 13:28:00,25,27.968,8.8
           2024-10-12 13:38:00,25,27.951,8.5
           2024-10-12 13:48:00,25,27.943,8.2
           2024-10-12 13:58:00,25,27.951,7.7
           2024-10-12 14:08:00,25,27.951,7.3
           2024-10-12 14:18:00,25,27.951,6.9
           2024-10-12 14:28:00,25,27.959,6.6
           2024-10-12 14:38:00,25,27.959,6.3
           2024-10-12 14:48:00,25,27.951,6.3
           2024-10-12 14:58:00,25,27.959,5.7
           2024-10-12 15:08:00,25,27.927,5.6
           2024-10-12 15:18:00,25,27.943,5.3
           2024-10-12 15:28:00,25,27.951,5.2
           2024-10-12 15:38:00,25,27.951,5.1
           2024-10-12 15:48:00,25,27.959,5.8
           2024-10-12 15:58:00,25,27.951,4.6
           2024-10-12 16:08:00,25,27.943,3.9
           2024-10-12 16:18:00,25,27.959,4
           2024-10-12 16:28:00,25,27.951,4.2
           2024-10-12 16:38:00,25,27.968,3.5
           2024-10-12 16:48:00,25,27.968,4.2
           2024-10-12 16:58:00,25,27.976,3.3
           2024-10-12 17:08:00,25,27.984,2.5
           2024-10-12 17:18:00,25,27.992,2.2
           2024-10-12 17:28:00,25,27.984,1.7
           2024-10-12 17:38:00,25,27.992,1.2
           2024-10-12 17:48:00,25,27.984,1
           2024-10-12 17:58:00,25,27.976,0.8
           2024-10-12 18:08:00,25,27.968,0.4
           2024-10-12 18:18:00,25,27.968,0.1
           2024-10-12 18:28:00,25,27.968,-0.1
           2024-10-12 18:38:00,25,27.959,0
           2024-10-12 18:48:00,25,27.951,0
           2024-10-12 18:58:00,25,27.968,-0.1
           2024-10-12 19:08:00,25,27.976,0
           2024-10-12 19:18:00,25,27.968,0
           2024-10-12 19:28:00,25,27.968,0
           2024-10-12 19:38:00,25,27.976,-0.1
           2024-10-12 19:48:00,25,27.968,0
           2024-10-12 19:58:00,25,28,0
           2024-10-12 20:08:00,25,28.009,-0.1
           2024-10-12 20:18:00,25,28.009,-0.1
           2024-10-12 20:28:00,25,28.009,0
           2024-10-12 20:38:00,25,28.017,0
           2024-10-12 20:48:00,25,28.017,-0.1
           2024-10-12 20:58:00,25,28.009,0
           2024-10-12 21:08:00,25,28.009,0
           2024-10-12 21:18:00,25,27.976,0
           2024-10-12 21:28:00,25,27.943,0.1
           2024-10-12 21:38:00,25,27.927,-0.1
           2024-10-12 21:48:00,25,27.91,0
           2024-10-12 21:58:00,25,27.91,-0.1
           2024-10-12 22:08:00,25,27.894,0
           2024-10-12 22:18:00,25,27.91,0
           2024-10-12 22:28:00,25,27.918,0
           2024-10-12 22:38:00,25,27.935,-0.1
           2024-10-12 22:48:00,25,27.951,0
           2024-10-12 22:58:00,25,27.943,0.1
           2024-10-12 23:08:00,25,27.951,0.1
           2024-10-12 23:18:00,25,27.976,0
           2024-10-12 23:28:00,25,27.968,-0.1
           2024-10-12 23:38:00,25,27.968,-0.1
           2024-10-12 23:48:00,25,27.959,-0.1
           2024-10-12 23:58:00,25,27.943,0
           2024-10-13 00:08:00,25,27.943,-0.1
           2024-10-13 00:18:00,25,27.959,0
           2024-10-13 00:28:00,25,27.951,0
           2024-10-13 00:38:00,25,27.959,0
           2024-10-13 00:48:00,25,27.943,0
           2024-10-13 00:58:00,25,27.951,-0.2
           2024-10-13 01:08:00,25,27.943,0
           2024-10-13 01:18:00,25,27.959,0
           2024-10-13 01:28:00,25,27.959,-0.1
           2024-10-13 01:38:00,25,27.959,0
           2024-10-13 01:48:00,25,27.951,0
           2024-10-13 01:58:00,25,27.959,0
           2024-10-13 02:08:00,25,27.951,-0.1
           2024-10-13 02:18:00,25,27.951,-0.1
           2024-10-13 02:28:00,25,27.951,0
           2024-10-13 02:38:00,25,27.943,0
           2024-10-13 02:48:00,25,27.951,0.1
           2024-10-13 02:58:00,25,27.976,0
           2024-10-13 03:08:00,25,27.984,0
           2024-10-13 03:18:00,25,27.976,-0.1
           2024-10-13 03:28:00,25,27.976,0
           2024-10-13 03:38:00,25,27.984,0
           2024-10-13 03:48:00,25,27.959,0
           2024-10-13 03:58:00,25,27.951,0
           2024-10-13 04:08:00,25,27.951,-0.1
           2024-10-13 04:18:00,25,27.943,0
           2024-10-13 04:28:00,25,27.951,-0.1
           2024-10-13 04:38:00,25,27.951,0
           2024-10-13 04:48:00,25,27.951,-0.1
           2024-10-13 04:58:00,25,27.935,-0.2
           2024-10-13 05:08:00,25,27.943,0
           2024-10-13 05:18:00,25,27.935,0
           2024-10-13 05:28:00,25,27.951,-0.1
           2024-10-13 05:38:00,25,27.951,-0.1
           2024-10-13 05:48:00,25,27.951,0
           2024-10-13 05:58:00,25,27.951,0
           2024-10-13 06:08:00,25,27.959,0
           2024-10-13 06:18:00,25,27.984,0.1
           2024-10-13 06:28:00,25,28,0
           2024-10-13 06:38:00,25,28.009,0
           2024-10-13 06:48:00,25,28.074,0
           2024-10-13 06:58:00,25,28.132,0.2
           2024-10-13 07:08:00,25,28.148,0.3
           2024-10-13 07:18:00,25,28.181,0.6
           2024-10-13 07:28:00,25,28.189,0.9
           2024-10-13 07:38:00,25,28.173,1.3
           2024-10-13 07:48:00,25,28.181,1.7
           2024-10-13 07:58:00,25,28.173,2.6
           2024-10-13 08:08:00,25,28.173,2.4
           2024-10-13 08:18:00,25,28.173,2.5
           2024-10-13 08:28:00,25,28.156,3
           2024-10-13 08:38:00,25,28.148,3.2
           2024-10-13 08:48:00,25,28.148,3
           2024-10-13 08:58:00,25,28.148,2.9
           2024-10-13 09:08:00,25,28.124,2.8
           2024-10-13 09:18:00,25,28.115,3.9
           2024-10-13 09:28:00,25,28.099,4.4
           2024-10-13 09:38:00,25,28.107,5.4
           2024-10-13 09:48:00,25,28.107,6.9
           2024-10-13 09:58:00,25,28.091,5.9
           2024-10-13 10:08:00,25,28.066,6.3
           2024-10-13 10:18:00,25,28.066,6.9
           2024-10-13 10:28:00,25,28.066,6.3
           2024-10-13 10:38:00,25,28.066,6.4
           2024-10-13 10:48:00,25,28.066,6.5
           2024-10-13 10:58:00,25,28.066,7.4
           2024-10-13 11:08:00,25,28.058,7.2
           2024-10-13 11:18:00,25,28.05,7.2
           2024-10-13 11:28:00,25,28.042,7.1
           2024-10-13 11:38:00,25,28.042,6.7
           2024-10-13 11:48:00,25,28.042,6.4
           2024-10-13 11:58:00,25,28.05,6
           2024-10-13 12:08:00,25,28.058,5.9
           2024-10-13 12:18:00,25,28.05,5.9
           2024-10-13 12:28:00,25,28.042,3
           2024-10-13 12:38:00,25,28.058,6.9
           2024-10-13 12:48:00,25,28.05,6.7
           2024-10-13 12:58:00,25,28.066,4.4
           2024-10-13 13:08:00,25,28.066,4.6
           2024-10-13 13:18:00,25,28.074,5.1
           2024-10-13 13:28:00,25,28.074,5.1
           2024-10-13 13:38:00,25,28.074,3.9
           2024-10-13 13:48:00,25,28.083,3.7
           2024-10-13 13:58:00,25,28.083,3.9
           2024-10-13 14:08:00,25,28.074,3.6
           2024-10-13 14:18:00,25,28.083,5.3
           2024-10-13 14:28:00,25,28.074,4.9
           2024-10-13 14:38:00,25,28.074,5.6
           2024-10-13 14:48:00,25,28.091,4.1
           2024-10-13 14:58:00,25,28.058,4
           2024-10-13 15:08:00,25,27.976,4.8
           2024-10-13 15:18:00,25,27.943,3.1
           2024-10-13 15:28:00,25,27.935,4.9
           2024-10-13 15:38:00,25,27.943,2.9
           2024-10-13 15:48:00,25,27.951,3.2
           2024-10-13 15:58:00,25,27.959,2.3
           2024-10-13 16:08:00,25,27.976,1.7
           2024-10-13 16:18:00,25,27.976,2.5
           2024-10-13 16:28:00,25,27.992,2.7
           2024-10-13 16:38:00,25,28,2.9
           2024-10-13 16:48:00,25,28.009,2
           2024-10-13 16:58:00,25,28.017,1.6
           2024-10-13 17:08:00,25,28.017,1.6
           2024-10-13 17:18:00,25,28.025,1.3
           2024-10-13 17:28:00,25,28.025,1.1
           2024-10-13 17:38:00,25,28.033,0.8
           2024-10-13 17:48:00,25,28.025,0.7
           2024-10-13 17:58:00,25,28.05,0.5
           2024-10-13 18:08:00,25,28.05,0.3
           2024-10-13 18:18:00,25,28.058,0.1
           2024-10-13 18:28:00,25,28.066,0.1
           2024-10-13 18:38:00,25,28.066,0
           2024-10-13 18:48:00,25,28.074,-0.1
           2024-10-13 18:58:00,25,28.074,0
           2024-10-13 19:08:00,25,28.091,0
           2024-10-13 19:18:00,25,28.091,0
           2024-10-13 19:28:00,25,28.099,0
           2024-10-13 19:38:00,25,28.107,-0.1
           2024-10-13 19:48:00,25,28.107,0
           2024-10-13 19:58:00,25,28.115,0
           2024-10-13 20:08:00,25,28.107,-0.1
           2024-10-13 20:18:00,25,28.115,0.1
           2024-10-13 20:28:00,25,28.115,0
           2024-10-13 20:38:00,25,28.124,0
           2024-10-13 20:48:00,25,28.132,0
           2024-10-13 20:58:00,25,28.132,0
           2024-10-13 21:08:00,25,28.132,0
           2024-10-13 21:18:00,25,28.132,0
           2024-10-13 21:28:00,25,28.132,0
           2024-10-13 21:38:00,25,28.132,-0.1
           2024-10-13 21:48:00,25,28.124,-0.2
           2024-10-13 21:58:00,25,28.14,0
           2024-10-13 22:08:00,25,28.132,0
           2024-10-13 22:18:00,25,28.14,0
           2024-10-13 22:28:00,25,28.14,0
           2024-10-13 22:38:00,25,28.124,0
           2024-10-13 22:48:00,25,28.132,0
           2024-10-13 22:58:00,25,28.14,0
           2024-10-13 23:08:00,25,28.14,0
           2024-10-13 23:18:00,25,28.132,0
           2024-10-13 23:28:00,25,28.132,-0.1
           2024-10-13 23:38:00,25,28.115,0
           2024-10-13 23:48:00,25,28.115,-0.1
           2024-10-13 23:58:00,25,28.115,0
           2024-10-14 00:08:00,25,28.115,0
           2024-10-14 00:18:00,25,28.115,-0.1
           2024-10-14 00:28:00,25,28.107,0
           2024-10-14 00:38:00,25,28.107,0
           2024-10-14 00:48:00,25,28.107,0
           2024-10-14 00:58:00,25,28.107,-0.1
           2024-10-14 01:08:00,25,28.099,-0.1
           2024-10-14 01:18:00,25,28.091,0
           2024-10-14 01:28:00,25,28.099,0
           2024-10-14 01:38:00,25,28.091,0
           2024-10-14 01:48:00,25,28.074,0
           2024-10-14 01:58:00,25,28.099,0
           2024-10-14 02:08:00,25,28.099,0
           2024-10-14 02:18:00,25,28.107,0
           2024-10-14 02:28:00,25,28.099,0
