moduleColor,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,GOSLIM_ID,GOSLIM_Name
MEyellow,GO:0032991,protein-containing complex,19/51,436/2350,0.0435779816513761,2.00800503687714,3.47289850220648,0.00116343531191587,0.0105335643240383,0.00830890643813603,ACROYT_G000034/ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G009087/ACROYT_G011372/ACROYT_G013132/ACROYT_G013715/ACROYT_G019542/ACROYT_G019824/ACROYT_G020079/ACROYT_G020690/ACROYT_G024930/ACROYT_G025257/ACROYT_G025947/ACROYT_G037002/ACROYT_G043362,19,NA,NA
MEyellow,GO:0048232,male gamete generation,7/51,78/2350,0.0897435897435897,4.13524384112619,4.19345099343366,0.00120755262370929,0.0108495376954644,0.00855814716039853,ACROYT_G002586/ACROYT_G006757/ACROYT_G013715/ACROYT_G020690/ACROYT_G024930/ACROYT_G026623/ACROYT_G037002,7,GO:0022414,reproductive process
MEyellow,GO:0005829,cytosol,20/51,478/2350,0.0418410041841004,1.92796783985561,3.38494068025075,0.00137344666245132,0.0120797063118533,0.00952850777360338,ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G009087/ACROYT_G011372/ACROYT_G011532/ACROYT_G011871/ACROYT_G013715/ACROYT_G019542/ACROYT_G019824/ACROYT_G020079/ACROYT_G020240/ACROYT_G024930/ACROYT_G025257/ACROYT_G025947/ACROYT_G026623/ACROYT_G026803/ACROYT_G028580/ACROYT_G039803,20,GO:0005829,cytosol
MEyellow,GO:0031967,organelle envelope,8/51,103/2350,0.0776699029126214,3.57890729107177,3.98574873513686,0.00137563183773951,0.0120797063118533,0.00952850777360338,ACROYT_G009087/ACROYT_G013715/ACROYT_G019542/ACROYT_G019824/ACROYT_G025947/ACROYT_G030730/ACROYT_G030732/ACROYT_G039803,8,NA,NA
MEyellow,GO:0000086,G2/M transition of mitotic cell cycle,3/51,11/2350,0.272727272727273,12.5668449197861,5.72602520498944,0.00140604907793025,0.0120797063118533,0.00952850777360338,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372,3,NA,NA
MEyellow,GO:0006997,nucleus organization,3/51,11/2350,0.272727272727273,12.5668449197861,5.72602520498944,0.00140604907793025,0.0120797063118533,0.00952850777360338,ACROYT_G002586/ACROYT_G006757/ACROYT_G013715,3,NA,NA
MEyellow,GO:0032506,cytokinetic process,3/51,11/2350,0.272727272727273,12.5668449197861,5.72602520498944,0.00140604907793025,0.0120797063118533,0.00952850777360338,ACROYT_G007708/ACROYT_G011372/ACROYT_G024930,3,NA,NA
MEyellow,GO:0044839,cell cycle G2/M phase transition,3/51,11/2350,0.272727272727273,12.5668449197861,5.72602520498944,0.00140604907793025,0.0120797063118533,0.00952850777360338,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372,3,NA,NA
MEyellow,GO:0019900,kinase binding,8/51,104/2350,0.0769230769230769,3.54449472096531,3.95248707728339,0.00146562984454736,0.0125003357031322,0.00986030147132549,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G024930,8,NA,NA
MEyellow,GO:0043085,positive regulation of catalytic activity,10/51,157/2350,0.0636942675159236,2.93493193455726,3.73726000781358,0.00155960353418922,0.0132061392787102,0.0104170414021575,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G009087/ACROYT_G011871/ACROYT_G019824/ACROYT_G024930/ACROYT_G026803/ACROYT_G039442,10,NA,NA
MEyellow,GO:0099080,supramolecular complex,6/51,61/2350,0.0983606557377049,4.53230472516876,4.16252921112526,0.0017274837675185,0.0145232028169234,0.0114559449845964,ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G020690/ACROYT_G037002,6,NA,NA
MEyellow,GO:0006310,DNA recombination,3/51,12/2350,0.25,11.5196078431373,5.44032732739362,0.00184614109361786,0.0149855728771602,0.0118206638444352,ACROYT_G000034/ACROYT_G006757/ACROYT_G039131,3,GO:0006310,DNA recombination
MEyellow,GO:0007338,single fertilization,3/51,12/2350,0.25,11.5196078431373,5.44032732739362,0.00184614109361786,0.0149855728771602,0.0118206638444352,ACROYT_G006757/ACROYT_G007708/ACROYT_G029490,3,GO:0022414,reproductive process
MEyellow,GO:0032465,regulation of cytokinesis,3/51,12/2350,0.25,11.5196078431373,5.44032732739362,0.00184614109361786,0.0149855728771602,0.0118206638444352,ACROYT_G007708/ACROYT_G011372/ACROYT_G024930,3,NA,NA
MEyellow,GO:0065004,protein-DNA complex assembly,3/51,12/2350,0.25,11.5196078431373,5.44032732739362,0.00184614109361786,0.0149855728771602,0.0118206638444352,ACROYT_G000034/ACROYT_G019542/ACROYT_G043362,3,GO:0065003,protein-containing complex assembly
MEyellow,GO:1901796,regulation of signal transduction by p53 class mediator,3/51,12/2350,0.25,11.5196078431373,5.44032732739362,0.00184614109361786,0.0149855728771602,0.0118206638444352,ACROYT_G009087/ACROYT_G011372/ACROYT_G011871,3,NA,NA
MEyellow,GO:0036094,small molecule binding,9/51,135/2350,0.0666666666666667,3.0718954248366,3.69236785277853,0.00200908698329798,0.0161965436941214,0.0127758811771364,ACROYT_G007708/ACROYT_G011532/ACROYT_G011871/ACROYT_G019824/ACROYT_G020240/ACROYT_G026623/ACROYT_G028580/ACROYT_G037002/ACROYT_G039803,9,NA,NA
MEyellow,GO:0000082,G1/S transition of mitotic cell cycle,3/51,13/2350,0.230769230769231,10.6334841628959,5.18660075007578,0.00236340921128662,0.0185448842778957,0.0146282591182793,ACROYT_G006757/ACROYT_G009087/ACROYT_G043362,3,NA,NA
MEyellow,GO:0006302,double-strand break repair,3/51,13/2350,0.230769230769231,10.6334841628959,5.18660075007578,0.00236340921128662,0.0185448842778957,0.0146282591182793,ACROYT_G000034/ACROYT_G006757/ACROYT_G039131,3,GO:0006281,DNA repair
MEyellow,GO:0051445,regulation of meiotic cell cycle,3/51,13/2350,0.230769230769231,10.6334841628959,5.18660075007578,0.00236340921128662,0.0185448842778957,0.0146282591182793,ACROYT_G006757/ACROYT_G011372/ACROYT_G029490,3,NA,NA
MEyellow,GO:1901992,positive regulation of mitotic cell cycle phase transition,3/51,13/2350,0.230769230769231,10.6334841628959,5.18660075007578,0.00236340921128662,0.0185448842778957,0.0146282591182793,ACROYT_G002586/ACROYT_G006757/ACROYT_G029490,3,NA,NA
MEyellow,GO:0006511,ubiquitin-dependent protein catabolic process,5/51,45/2350,0.111111111111111,5.119825708061,4.15534173691833,0.00250056146860241,0.019236345415327,0.0151736856918288,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G012516,5,GO:0030163,protein catabolic process
MEyellow,GO:0019941,modification-dependent protein catabolic process,5/51,45/2350,0.111111111111111,5.119825708061,4.15534173691833,0.00250056146860241,0.019236345415327,0.0151736856918288,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G012516,5,GO:0030163,protein catabolic process
MEyellow,GO:0051493,regulation of cytoskeleton organization,5/51,45/2350,0.111111111111111,5.119825708061,4.15534173691833,0.00250056146860241,0.019236345415327,0.0151736856918288,ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G024930/ACROYT_G037002,5,NA,NA
MEyellow,GO:0045860,positive regulation of protein kinase activity,6/51,66/2350,0.0909090909090909,4.18894830659537,3.91316813228188,0.00260199327819645,0.01988666291193,0.0156866580408016,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G011871/ACROYT_G039442,6,NA,NA
MEyellow,GO:0051338,regulation of transferase activity,8/51,114/2350,0.0701754385964912,3.23357413140695,3.64060874505838,0.00265042972100361,0.0201261663330403,0.0158755790419367,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G011871/ACROYT_G028580/ACROYT_G029490/ACROYT_G039442,8,NA,NA
MEyellow,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,5/51,46/2350,0.108695652173913,5.00852514919011,4.08864497862713,0.00275993381142319,0.0206907139875484,0.0163208958878663,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G012516,5,GO:0030163,protein catabolic process
MEyellow,GO:0043632,modification-dependent macromolecule catabolic process,5/51,46/2350,0.108695652173913,5.00852514919011,4.08864497862713,0.00275993381142319,0.0206907139875484,0.0163208958878663,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G012516,5,NA,NA
MEyellow,GO:0044843,cell cycle G1/S phase transition,3/51,14/2350,0.214285714285714,9.87394957983193,4.95908630119289,0.00296217014712002,0.0220662928048118,0.0174059564940696,ACROYT_G006757/ACROYT_G009087/ACROYT_G043362,3,NA,NA
MEyellow,GO:0050790,regulation of catalytic activity,12/51,234/2350,0.0512820512820513,2.36299648064354,3.27191446908773,0.00332200278697167,0.0245445647385486,0.0193608246652058,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G009087/ACROYT_G011871/ACROYT_G019824/ACROYT_G024930/ACROYT_G026803/ACROYT_G028580/ACROYT_G029490/ACROYT_G039442,12,NA,NA
MEyellow,GO:0044389,ubiquitin-like protein ligase binding,5/51,48/2350,0.104166666666667,4.79983660130719,3.96086455447547,0.00333655935273388,0.0245445647385486,0.0193608246652058,ACROYT_G002586/ACROYT_G011372/ACROYT_G012516/ACROYT_G013132/ACROYT_G028580,5,NA,NA
MEyellow,GO:0051128,regulation of cellular component organization,14/51,299/2350,0.0468227424749164,2.15751852580497,3.19034629022464,0.00336680438590435,0.0246132221255243,0.019414981813453,ACROYT_G002586/ACROYT_G005307/ACROYT_G006757/ACROYT_G007708/ACROYT_G011372/ACROYT_G011871/ACROYT_G012516/ACROYT_G019542/ACROYT_G020690/ACROYT_G024930/ACROYT_G025577/ACROYT_G029490/ACROYT_G035139/ACROYT_G037002,14,NA,NA
MEyellow,GO:0000794,condensed nuclear chromosome,3/51,15/2350,0.2,9.2156862745098,4.75338667881632,0.00364637071420818,0.0256992714408564,0.0202716606992223,ACROYT_G002586/ACROYT_G006387/ACROYT_G011372,3,GO:0043226;GO:0005694;GO:0000228,organelle;chromosome;nuclear chromosome
MEyellow,GO:0003774,cytoskeletal motor activity,3/51,15/2350,0.2,9.2156862745098,4.75338667881632,0.00364637071420818,0.0256992714408564,0.0202716606992223,ACROYT_G007708/ACROYT_G020690/ACROYT_G037002,3,GO:0003774,cytoskeletal motor activity
MEyellow,GO:0015631,tubulin binding,3/51,15/2350,0.2,9.2156862745098,4.75338667881632,0.00364637071420818,0.0256992714408564,0.0202716606992223,ACROYT_G007708/ACROYT_G024930/ACROYT_G035139,3,GO:0008092,cytoskeletal protein binding
MEyellow,GO:0045840,positive regulation of mitotic nuclear division,3/51,15/2350,0.2,9.2156862745098,4.75338667881632,0.00364637071420818,0.0256992714408564,0.0202716606992223,ACROYT_G011372/ACROYT_G029490/ACROYT_G035139,3,NA,NA
MEyellow,GO:0071824,protein-DNA complex organization,3/51,15/2350,0.2,9.2156862745098,4.75338667881632,0.00364637071420818,0.0256992714408564,0.0202716606992223,ACROYT_G000034/ACROYT_G019542/ACROYT_G043362,3,NA,NA
MEyellow,GO:2000045,regulation of G1/S transition of mitotic cell cycle,3/51,15/2350,0.2,9.2156862745098,4.75338667881632,0.00364637071420818,0.0256992714408564,0.0202716606992223,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372,3,NA,NA
MEyellow,GO:0042802,identical protein binding,12/51,240/2350,0.05,2.30392156862745,3.17448276268666,0.00410676403806366,0.0287717932904817,0.0226952749471939,ACROYT_G000034/ACROYT_G007708/ACROYT_G009087/ACROYT_G019542/ACROYT_G019824/ACROYT_G020079/ACROYT_G025577/ACROYT_G026623/ACROYT_G028580/ACROYT_G037002/ACROYT_G039803/ACROYT_G043015,12,NA,NA
MEyellow,GO:0003682,chromatin binding,5/51,51/2350,0.0980392156862745,4.51749327181853,3.78186471001256,0.00435804743138714,0.0303516084422643,0.0239414377731763,ACROYT_G000034/ACROYT_G001680/ACROYT_G001909/ACROYT_G006757/ACROYT_G019542,5,NA,NA
MEyellow,GO:0006261,DNA-templated DNA replication,3/51,16/2350,0.1875,8.63970588235294,4.56607788868971,0.00441960413387412,0.030420316172923,0.0239956346326684,ACROYT_G000034/ACROYT_G009087/ACROYT_G039131,3,GO:0006260,DNA replication
MEyellow,GO:1901989,positive regulation of cell cycle phase transition,3/51,16/2350,0.1875,8.63970588235294,4.56607788868971,0.00441960413387412,0.030420316172923,0.0239956346326684,ACROYT_G002586/ACROYT_G006757/ACROYT_G029490,3,NA,NA
MEyellow,GO:0043933,protein-containing complex organization,10/51,183/2350,0.0546448087431694,2.5179470695382,3.18426958093189,0.00488814543268029,0.033449692873632,0.0263852158606121,ACROYT_G000034/ACROYT_G002586/ACROYT_G006757/ACROYT_G009087/ACROYT_G019542/ACROYT_G019824/ACROYT_G020079/ACROYT_G026623/ACROYT_G029490/ACROYT_G043362,10,NA,NA
MEyellow,GO:0007283,spermatogenesis,6/51,75/2350,0.08,3.68627450980392,3.52084927033091,0.00496797520889965,0.0337994613923404,0.0266611142941861,ACROYT_G002586/ACROYT_G006757/ACROYT_G013715/ACROYT_G024930/ACROYT_G026623/ACROYT_G037002,6,GO:0022414,reproductive process
MEyellow,GO:0006325,chromatin organization,5/51,53/2350,0.0943396226415094,4.34702182759896,3.67005939364798,0.0051526021060364,0.0348540958552002,0.0274930130521724,ACROYT_G000034/ACROYT_G002586/ACROYT_G006757/ACROYT_G011372/ACROYT_G043362,5,GO:0006325,chromatin organization
MEyellow,GO:0033554,cellular response to stress,10/51,185/2350,0.0540540540540541,2.49072602013778,3.14566055584113,0.00528530674567924,0.0355474630837969,0.0280399431560246,ACROYT_G000034/ACROYT_G001909/ACROYT_G002586/ACROYT_G006757/ACROYT_G009087/ACROYT_G011372/ACROYT_G025577/ACROYT_G028580/ACROYT_G039131/ACROYT_G039442,10,NA,NA
MEyellow,GO:0042803,protein homodimerization activity,8/51,128/2350,0.0625,2.87990196078431,3.25705632652083,0.00545046907215686,0.036450011920049,0.0287518763256122,ACROYT_G009087/ACROYT_G019542/ACROYT_G020079/ACROYT_G025577/ACROYT_G026623/ACROYT_G028580/ACROYT_G037002/ACROYT_G043015,8,NA,NA
MEyellow,GO:0065003,protein-containing complex assembly,9/51,158/2350,0.0569620253164557,2.6247207743857,3.14879301213896,0.00587247878245675,0.039050325011026,0.0308030109195769,ACROYT_G000034/ACROYT_G002586/ACROYT_G006757/ACROYT_G009087/ACROYT_G019542/ACROYT_G019824/ACROYT_G020079/ACROYT_G026623/ACROYT_G043362,9,GO:0065003,protein-containing complex assembly
MEyellow,GO:0017076,purine nucleotide binding,5/51,55/2350,0.0909090909090909,4.18894830659537,3.56364627649953,0.00604530285918715,0.0399737160969847,0.0315313845168721,ACROYT_G007708/ACROYT_G011871/ACROYT_G019824/ACROYT_G037002/ACROYT_G039803,5,NA,NA
MEyellow,GO:0051347,positive regulation of transferase activity,6/51,80/2350,0.075,3.45588235294118,3.32810281246349,0.00682517601069886,0.044878391980964,0.0354002072416136,ACROYT_G001680/ACROYT_G002586/ACROYT_G006387/ACROYT_G006757/ACROYT_G011871/ACROYT_G039442,6,NA,NA
MEyellow,GO:0046983,protein dimerization activity,9/51,163/2350,0.0552147239263804,2.54420786719596,3.04321252145454,0.00720212096120456,0.0470938687296542,0.0371477817998972,ACROYT_G009087/ACROYT_G011372/ACROYT_G019542/ACROYT_G020079/ACROYT_G025577/ACROYT_G026623/ACROYT_G028580/ACROYT_G037002/ACROYT_G043015,9,NA,NA
MEyellow,GO:0061695,"transferase complex, transferring phosphorus-containing groups",3/51,19/2350,0.157894736842105,7.27554179566563,4.0899123503987,0.00730445685252038,0.0472381632715192,0.0372616017577963,ACROYT_G001680/ACROYT_G002586/ACROYT_G006757,3,NA,NA
MEyellow,GO:1902806,regulation of cell cycle G1/S phase transition,3/51,19/2350,0.157894736842105,7.27554179566563,4.0899123503987,0.00730445685252038,0.0472381632715192,0.0372616017577963,ACROYT_G002586/ACROYT_G006757/ACROYT_G011372,3,NA,NA
